1994,39,34,SUEDE,WE ARE THE PIGS
1994,39,36,SNAP,WELCOME TO TOMORROW
1994,39,37,PLAYA HITTY,THE SUMMER IS MAGIC
1994,40,19,WHIGFIELD,SATURDAY NIGHT (BE MY BABY)
1994,40,22,D.J. BOBO,LET THE DREAM COME TRUE
1994,40,27,2 UNLIMITED,NO ONE
1994,40,30,ICE MC,IT'S A RAINY DAY
1994,41,18,DIA PSALMA,BALLADEN OM LILLA ELSA
1994,41,20,E-TYPE,THIS IS THE WAY
1994,41,29,CAROLA,DET KOMMER DAGAR
1994,41,35,OFFSPRING,COME OUT AND PLAY
1994,41,37,MAXX,YOU CAN GET IT
1994,42,24,LA BOUCHE,SWEET DREAMS
1994,42,35,FUN FACTORY,TAKE YOUR CHANCE
1994,42,36,REEL 2 REAL,CAN YOU FEEL IT?
1994,42,37,UNO SVENNINGSSON/EVA DAHLGREN,TRO PÅ VARANN
1994,43,22,MELODIE MC,GIVE IT UP! (FOR THE MELODIE)
1994,43,31,DAVE STEWART,HEART OF STONE
1994,43,33,SATANIC SURFERS,KEEP OUT
1994,43,34,EAST 17,STEAM
1994,43,40,TAKE THAT,SURE
1994,44,18,DIA PSALMA,0
1994,44,30,SOPHIE B. HAWKINS,RIGHT BESIDE YOU
1994,44,33,PANDORA,TELL THE WORLD
1994,44,35,PATO BANTON,BABY COME BACK
1994,44,38,CYNDI LAUPER,HEY NOW (GIRLS JUST WANT TO HAVE FUN)
1994,44,39,FLEXX,RUNNER-UP
1994,44,40,MOBY,FEELING SO REAL
1994,45,25,GREEN DAY,BASKET CASE
1994,45,29,NIRVANA,ABOUT A GIRL
1994,45,34,STING,WHEN WE DANCE
1994,45,35,MEMBERS OF MAYDAY,MAYDAY RAVE OLYMPIA
1994,45,40,NORDMAN,LAGLÖST LAND
1994,46,2,REDNEX,OLD POP IN AN OAK
1994,46,8,COOL JAMES & BLACK TEACHER,THE RHYTHM OF THE TRIBE
1994,46,14,U 96,LOVE RELIGION
1994,46,23,2 BROTHERS ON THE 4TH FLOOR,LET ME BE FREE
1994,46,24,RADIOAKTIVA RÄKER,BAKOM SPEGELN
1994,46,26,CRANBERRIES,ZOMBIE
1994,46,30,ELTON JOHN,CIRCLE OF LIFE
1994,46,37,COCA CAROLA,INBÖRDES BEUNDRAN
1994,47,25,PEARL JAM,SPIN THE BLACK CIRCLE
1994,47,34,MAGIC AFFAIR,FIRE
1994,47,37,WARREN G,THIS DJ
1994,47,40,PHARAO,THERE IS A STAR
1994,48,32,ACE OF BASE,LIVING IN DANGER
1994,48,35,THE STONE ROSES,LOVE SPREADS
1994,49,34,ERASURE,I LOVE SATURDAY
1994,49,36,SNUTARNA,VILL DU BLI MIN POLIS
1994,49,39,ACCAGAS,LOLOA (FREE YOUR MIND)
1994,50,24,EAST 17,STAY ANOTHER DAY
1994,50,31,TOM JONES,IF I ONLY KNEW
1994,50,37,MASTERBOY,IS THIS THE LOVE
1994,50,40,WHIGFIELD,ANOTHER DAY
1994,51,7,GUNS N' ROSES,SYMPATHY FOR THE DEVIL
1994,51,17,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU
1994,51,20,MO-DO,SUPER GUT
1994,51,31,MADONNA,TAKE A BOW
1994,51,32,INI KAMOZE,HERE COMES THE HOTSTEPPER
1994,51,33,MARUSHA,RAVELAND
1994,52,11,BASIC ELEMENT,THE RIDE
1994,52,19,GLENMARK/ERIKSSON/STRÖMSTEDT,EN JÄVEL PÅ KÄRLEK
1994,52,34,YAKI-DA,I SAW YOU DANCING
1994,52,39,OASIS,WHATEVER
1995,1,31,CAPTAIN HOLLYWOOD PROJECT,FLYING HIGH
1995,1,33,BABY D,LET ME BE YOUR FANTASY
1995,2,20,MEMBERS OF MAYDAY,WE ARE DIFFERENT
1995,2,23,U 96,LOVE RELIGION – REMIX
1995,2,27,MARK 'OH,TEARS DON'T LIE
1995,2,37,POTLATCH,GRINGO
1995,2,39,LILL-BABS MED HEMAN HUNTERS,ÄLSKADE ÄNGEL
1995,3,22,ZIG & ZAG,"THEM GIRLS, THEM GIRLS"
1995,3,29,M.C. SAR & THE REAL MCCOY,ANOTHER NIGHT (US-MIXES)
1995,3,33,MR PRESIDENT,UP 'N' AWAY
1995,3,36,LOOK TWICE,THAT'S THE WAY (I LIKE IT)
1995,3,40,CHARTA 77,VÄRLDSSAMVETET
1995,4,11,OFFSPRING,SELF ESTEEM
1995,4,26,SIMPLE MINDS,SHE'S A RIVER
1995,4,28,PHARAO,THERE IS A STAR – REMIX
1995,4,39,MEMBERS OF MAYDAY,WE ARE DIFFERENT – REMIX
1995,5,26,D.J. BOBO,LOVE IS ALL AROUND
1995,5,33,PARIS,GUERRILLA FUNK
1995,5,34,MARUSHA,RAVELAND – REMIX
1995,5,36,BOYZONE,LOVE ME FOR A REASON
1995,5,39,GENE,SLEEP WELL TONIGHT
1995,6,9,PANDORA,DON'T YOU KNOW
1995,6,26,CELINE DION,THINK TWICE
1995,6,34,MELODIE MC,ANYONE OUT THERE
1995,6,37,MARK 'OH,TEARS DON'T LIE – REMIX
1995,6,39,FUN FACTORY,PAIN
1995,7,11,HERBIE,RIGHT TYPE OF MOOD
1995,7,16,SWING (FEAT DR ALBAN),SWEET DREAMS
1995,7,21,ANNIE LENNOX,NO MORE I LOVE YOU'S
1995,7,24,ARDIS,SHOTGUN
1995,8,20,MILLENCOLIN,DA STRIKE
1995,8,22,N-TRANCE,SET YOU FREE
1995,8,28,CLAWFINGER,PIN ME DOWN
1995,8,39,SCOOTER,MOVE YOUR ASS
1995,9,14,BLACK INGVARS,MITT EGET BLUE HAWAII
1995,9,22,JUST D,HUBBABUBBA
1995,9,25,ICE MC,TAKE AWAY THE COLOUR
1995,9,34,U 96,CLUB BIZARRE
1995,9,35,LISA NILSSON,DEN HÄR GÅNGEN
1995,10,21,SCATMAN JOHN,SCATMAN
1995,10,23,INTERACTIVE,FOREVER YOUNG
1995,10,26,SCOOTER,HYPER HYPER
1995,10,32,ELTON JOHN,BELIEVE
1995,10,35,DE LYCKLIGA KOMPISARNA,TILLBAKA TILL SAGOLANDET
1995,11,9,BASIC ELEMENT,THE FIDDLE
1995,11,24,PRODIGY,POISON
1995,11,26,E-TYPE,DO YOU ALWAYS (HAVE TO BE ALONE)?
1995,11,29,CLUBLAND FEAT. ZEMYA HAMILTON,CRY
1995,11,33,MN8,I'VE GOT A LITTLE SOMETHING FOR YOU
1995,11,37,BRAINPOOL,BANDSTARTER
1995,11,38,2 UNLIMITED,HERE I GO
1995,11,39,FAITH NO MORE,DIGGING THE GRAVE
1995,12,23,BAD RELIGION,21ST CENTURY (DIGITAL BOY)
1995,12,24,ROXETTE,VULNERABLE
1995,12,29,CORONA,BABY BABY
1995,12,40,CECILIA VENNERSTEN,DET VACKRASTE
1995,13,12,JAN JOHANSEN,SE PÅ MEJ
1995,13,21,ARVINGARNA,BO DIDDLEY
1995,13,31,SCARLET,INDEPENDENT LOVE SONG
1995,13,35,PHARAO,WORLD OF MAGIC
1995,13,37,JOEY TEMPEST,A PLACE TO CALL HOME
1995,14,11,TAKE THAT,BACK FOR GOOD
1995,14,16,ERIC GADD,"WHY DON'T YOU, WHY DON'T I"
1995,14,36,RÄSERBAJS,"JAG, LEGEND"
1995,15,21,NIGHTCRAWLERS,PUSH THE FEELING ON
1995,15,24,JIMMY NAIL,CROCODILE SHOES
1995,15,31,BRYAN ADAMS,HAVE YOU EVER REALLY LOVED A WOMAN
1995,15,32,NO FUN AT ALL,STRANDED
1995,15,33,EAST 17,LET IT RAIN
1995,15,37,CLOCK,AXEL F
1995,16,17,CAPTAIN HOLLYWOOD PROJECT,FIND ANOTHER WAY
1995,16,19,CONNELLS,'74-'75
1995,16,33,LA BOUCHE,BE MY LOVER
1995,16,35,DOG EAT DOG,WHO'S THE KING?
1995,16,40,REDNEX,WISH YOU WERE HERE
1995,17,11,OASIS,SOME MIGHT SAY
1995,17,19,INFINITE MASS,MAH BOYZ
1995,17,25,JUST D,87-87
1995,17,27,BUCKETHEADS,THE BOMB
1995,17,36,2 BROTHERS ON THE 4TH FLOOR,FLY
1995,18,17,HADDAWAY,FLY AWAY
1995,18,23,BJÖRK,ARMY OF ME
1995,18,35,MEMBERS OF MAYDAY,BELLS OF REFORMATION
1995,19,26,DRÄNGARNA,VILL DU BLI MIN FRU
1995,19,33,GRACE,NOT OVER YET
1995,19,35,DREAMWORLD,MOVIN' UP
1995,19,39,PANDORA,NAKED SUN
1995,19,40,E-ROTIC,FRED COME TO BED
1995,20,9,WHALE,PAY FOR ME
1995,20,11,BASIC ELEMENT,THIS MUST BE A DREAM
1995,20,31,REAL MCCOY,LOVE & DEVOTION
1995,20,34,FISTFUNK,SYSTEM
1995,20,39,BOBBY BROWN,TWO CAN PLAY THAT GAME
1995,21,26,GYLLENE TIDER,DET ÄR ÖVER NU
1995,21,29,MONTELL JORDAN,THIS IS HOW WE DO IT
1995,21,33,ANTILOOP,NOT SUITABLE FOR MASS CONSUMPTION
1995,21,34,MILLENCOLIN,USE YOUR NOSE
1995,21,37,METRIX,SLOW DOWN
1995,22,10,DIA PSALMA,100 KILO KÄRLEK
1995,22,12,BON JOVI,THIS AIN'T A LOVE SONG
1995,22,21,MICHAEL JACKSON,SCREAM
1995,22,26,MELODIE MC,CLIMB ANY MOUNTAIN
1995,22,36,MR PRESIDENT,4 ON THE FLOOR
1995,23,18,NIGHTCRAWLERS,SURRENDER YOUR LOVE
1995,23,23,DIANA KING,SHY GUY
1995,23,32,ST JAMES,I WOULD DIE 4 YOU
1995,23,33,PAPA DEE,THE FIRST CUT IS THE DEEPEST
1995,23,39,TINA ARENA,CHAINS
1995,24,4,U2,"HOLD ME,THRILL ME, KISS ME, KILL ME"
1995,24,24,CLUBLAND,PEACE OF LUV
1995,25,19,LOOK TWICE,GO AWAY
1995,25,27,MANGO KINGS,UNDER DI MANGO TREE
1995,25,30,ALLIANCE ETHNIK,RESPECT
1995,25,32,HERBIE,I BELIEVE
1995,25,35,SECRET GARDEN,NOCTURNE
1995,25,40,WEEZER,BUDDY HOLLY
1995,26,16,PULP,COMMON PEOPLE
1995,26,24,DR DRE,KEEP THEIR HEADS RINGIN'
1995,26,39,MASTERBOY,GENERATION OF LOVE
1995,27,18,PANDORA,ONE OF US
1995,27,19,SCATMAN JOHN,SCATMAN'S WORLD
1995,27,35,TOMMY NILSSON,DINA FÄRGER VAR BLÅ
1995,27,37,ADDIS BLACK WIDOW,INNOCENT
1995,27,40,OFFSPRING,GOTTA GET AWAY
1995,28,39,GREEN DAY,WHEN I COME AROUND
1995,28,40,E-ROTIC,SEX ON THE PHONE
1995,29,30,SHAGGY,IN THE SUMMERTIME
1995,29,38,LA BOUCHE,FALLIN' IN LOVE
1995,29,39,OUTHERE BROTHERS,BOOM BOOM BOOM
1995,30,17,GLENMARK/ERIKSSON/STRÖMSTEDT,MAN GRÅTER ALDRIG PÅ EN LÖRDAG
1995,30,21,EDWYN COLLINS,A GIRL LIKE YOU
1995,30,26,CORONA,TRY ME OUT
1995,30,36,CLOCK,WHOOMPH! (THERE IT IS)
1995,30,37,JUST D,SKÖNA SKOR
1995,30,39,SIN WITH SEBASTIAN,SHUT UP (AND SLEEP WITH ME)
1995,31,24,ROBYN,YOU GOT THAT SOMETHIN'
1995,31,36,TAKE THAT,NEVER FORGET
1995,31,38,NEW ORDER,BLUE MONDAY -95
1995,32,24,PET SHOP BOYS,PANINARO 95
1995,32,32,MENSWEAR,DAYDREAMER
1995,32,37,REBECKA TÖRNQVIST,GOOD THING
1995,32,40,FLEXX,SPIDER
1995,33,5,DR ALBAN,THIS TIME I'M FREE
1995,33,13,SONIC DREAM COLLECTIVE,"OH, BABY ALL"
1995,33,31,GYLLENE TIDER,KUNG AV SAND
1995,33,35,LEVELLERS,HOPE STREET
1995,33,40,MICHAEL JACKSON,YOU ARE NOT ALONE
1995,34,3,OASIS,ROLL WITH IT
1995,34,22,BLUR,COUNTRY HOUSE
1995,34,30,NOFX,LEAVE IT ALONE
1995,34,35,SEAL,KISS FROM A ROSE
1995,35,21,IDDE SCHULTZ,FISKARNA I HAVEN
1995,35,34,SHAMEN,DESTINATION ESCHATON
1995,35,36,RED HOT CHILI PEPPERS,WARPED
1995,36,19,ME & MY,DUB I DUB
1995,36,28,DE DE,PARTY
1995,36,29,TLC,WATERFALLS
1995,36,32,NIGHTCRAWLERS,DON'T LET THE FEELING GO
1995,37,25,JANET JACKSON,RUNAWAY
1995,37,34,TOTO,I WILL REMEMBER
1995,38,13,ERASURE,STAY WITH ME
1995,38,16,MARIAH CAREY,FANTASY
1995,38,17,SHAGGY,BOOMBASTIC
1995,38,22,AC/DC,HARD AS A ROCK
1995,38,28,N-TRANCE FEATURING RICARDO DA FORCE,STAYIN' ALIVE
1995,38,34,DAVID BOWIE,HEARTS FILTHY LESSON
1995,38,36,MAGIC AFFAIR,THE RHYTHM MAKES YOU WANNA DANCE
1995,38,37,REDNEX,WILD 'N' FREE
1995,39,23,IRON MAIDEN,MAN ON THE EDGE
1995,39,28,2 BROTHERS ON THE 4TH FLOOR,COME TAKE MY HAND
1995,39,29,ARMY OF LOVERS,GIVE MY LIFE
1995,39,30,BASIC ELEMENT,QUEEN OF LOVE
1995,39,31,DJ BOBO,FREEDOM
1995,39,32,FRONT LINE ASSEMBLY,CIRCUITRY
1995,39,35,PAGE,JAG VÄNTAR
1995,39,40,LENA PHILIPSSON,STJÄRNORNA
1995,40,16,MILLENCOLIN,THE STORY OF MY LIFE
1995,40,18,LOOK TWICE,FEEL THE NIGHT
1995,40,23,INFINITE MASS,AREA TURNS RED
1995,40,28,GREEN DAY,GEEK STINK BREATH
1995,40,33,BON JOVI,SOMETHING FOR THE PAIN
1995,40,34,MICHAEL BOLTON,CAN I TOUCH YOU…THERE?
1995,40,35,SIMPLY RED,FAIRGROUND
1995,41,1,ACE OF BASE,LUCKY LOVE
1995,41,4,COOLIO FEATURING L.V.,GANGSTA'S PARADISE
1995,41,10,ROXETTE,YOU DON'T UNDERSTAND ME
1995,41,13,NICK CAVE & THE BAD SEEDS + KYLIE MINOGUE,WHERE THE WILD ROSES GROW
1995,41,15,CYPRESS HILL,THROW YOUR SET IN THE AIR
1995,41,25,PULP,MIS-SHAPES
1995,41,31,MASTERBOY,ANYBODY (MOVIN' ON)
1995,41,34,WILMER X,HALLÅ VÄRLDEN
1995,42,22,HERBIE,BIG FUNKY DEALER
1995,42,28,KAJSA,ANGEL EYE
1995,42,33,STAKKA BO,THE GREAT BLONDINO
1995,42,34,ALEX PARTY,WRAP ME UP
1995,42,35,2 UNLIMITED,DO WHAT'S GOOD FOR ME
1995,42,38,ALANIS MORISSETTE,YOU OUGHTA KNOW
1995,43,9,MEAT LOAF,I'D LIE FOR YOU (AND THAT'S THE TRUTH)
1995,43,13,ROBYN,DO YOU REALLY WANT ME (SHOW RESPECT)
1995,43,20,MADONNA,YOU'LL SEE
1995,43,22,SMOKIE,WHO THE F**K IS ALICE
1995,43,25,CULTURE BEAT,INSIDE OUT
1995,44,16,OASIS,WONDERWALL
1995,44,18,CHER,WALKING IN MEMPHIS
1995,44,36,COOL JAMES & BLACK TEACHER,COMALA WESSA
1995,44,39,DREAMWORLD,UNREAL
1995,44,40,QUEEN,HEAVEN FOR EVERYONE
1995,45,7,ROLLING STONES,LIKE A ROLLING STONE
1995,45,39,JUST D,JAG SKÖT SHERIFFEN
1995,46,18,WHITNEY HOUSTON,EXHALE (SHOOP SHOOP)
1995,46,21,BRAINPOOL,TOMORROW
1995,46,23,TINA TURNER,GOLDENEYE
1995,46,26,PHOTOGENIC,SINGING THE BLUES (WE SAY GOODBYE)
1995,46,29,BLACK INGVARS,WHOLE LOTTA ENGBERG
1995,46,33,LUNIZ,I GOT 5 ON IT
1995,46,35,DIANA KING,AIN'T NOBODY
1995,46,37,JAMIE WALTERS,HOLD ON
1995,46,44,SONIC DREAM COLLECTIVE,I WONDER WHY
1995,46,49,RIKARD WOLFF,POJKEN PÅ MÅNEN
1995,46,50,RED HOT CHILI PEPPERS,MY FRIENDS
1995,46,51,BACKSTREET BOYS,WE'VE GOT IT GOIN' ON
1995,46,53,U 96,BOOT II
1995,46,54,EVERYTHING BUT THE GIRL,MISSING (TODD TERRY REMIX)
1995,46,56,E-TYPE,RUSSIAN LULLABY
1995,46,60,MOLELLA & OUTHERE BROTHERS,IF YOU WANNA PARTY
1995,47,36,EAST 17,THUNDER
1995,47,46,BJÖRK,IT'S OH SO QUIET
1995,47,51,C & C MUSIC FACTORY,I'LL ALWAYS BE AROUND
1995,47,60,CELINE DION,POUR QUE TU M'AIMES ENCORE
1995,48,23,MICHAEL JACKSON,EARTH SONG
1995,48,25,RO-CEE,GETTIN' ALL DA' BABES
1995,48,35,ACE OF BASE,BEAUTIFUL LIFE
1995,48,46,MARIAH CAREY & BOYZ II MEN,ONE SWEET DAY
1995,48,57,BLUR,THE UNIVERSAL
1995,48,60,REDNEX,ROLLING HOME
1995,49,18,LEILA K,ELECTRIC
1995,49,35,PASSENGERS,MISS SARAJEVO
1995,49,37,CORONA,I DON'T WANNA BE A STAR
1995,49,46,LA BOUCHE,I LOVE TO LOVE
1995,49,49,YELLO,JINGLE BELLS
1995,49,53,WHIGFIELD,LAST CHRISTMAS
1995,50,3,BEATLES,FREE AS A BIRD
1995,50,14,PEARL JAM,MERKINBALL
1995,50,19,POPSICLE,NOT FOREVER
1995,50,28,NORDMAN,BE MIG
1995,50,40,ULF LUNDELL,JAG HADE EN ÄLSKLING EN GÅNG
1995,50,44,ULF LUNDELL,LEJON PÅ GOTLAND
1995,50,47,DRÄNGARNA,VINTERMORGON
1995,50,48,SKEE-LO,I WISH
1995,50,53,MINISTRY,THE FALL
1995,50,54,BARN (MUSIKSAGA),POCAHONTAS
1995,50,56,LISA NILSSON,INGEN GÖR DET BÄTTRE
1995,50,58,MEMBERS OF MAYDAY,GREAT
1995,50,59,QLIFORD,FREAK ME
1995,50,60,ME & MY,BABY BOY
1995,51,44,BON JOVI,LIE TO ME
1995,51,45,THE SYMBOL,GOLD
1995,51,49,ENYA,ANYWHERE IS
1996,1,19,VÄDER-ANNIKA,UTELIGGARDJUREN
1996,1,47,3 ESS,"HOPPA, DANSA"
1996,1,52,DIA PSALMA,LUFT
1996,1,55,CARL-EINAR HÄCKNER,VISOR I TIDEN
1996,1,57,COOLIO,TOO HOT
1996,1,60,MR JACK,ONLY HOUSE MUZIK
1996,2,51,E-ROTIC,WILLY USE A BILLY… BOY
1996,2,55,PULP,DISCO 2000
1996,2,56,DAVID BOWIE,STRANGERS WHEN WE MEET
1996,3,2,GEORGE MICHAEL,JESUS TO A CHILD
1996,3,30,ARMY OF LOVERS,VENUS & MARS
1996,3,31,ROXETTE,JUNE AFTERNOON
1996,3,37,THERAPY?,DIANE
1996,3,39,PETER CETERA WITH CRYSTAL BERNARD,(I WANNA TAKE) FOREVER TONIGHT
1996,3,41,NIGHTCRAWLERS FEAT. JOHN REID,LET'S PUSH IT
1996,3,42,MORRISSEY,SUNNY
1996,3,45,BOYZONE,FATHER AND SON
1996,4,1,BABYLON ZOO,SPACEMAN
1996,4,25,MIKE FLOWERS POPS,WONDERWALL
1996,4,29,CHEMICAL BROTHERS,LOOPS OF FURY
1996,4,32,MASTERBOY,LAND OF DREAMING
1996,4,36,3RD NATION,REAL LOVE
1996,4,39,BUCKETHEADS,GOT MYSELF TOGETHER
1996,4,41,BABY D,SO PURE
1996,4,46,TELLUS,HEY HO
1996,4,50,MIGHTY DUB KATZ,MAGIC CARPET RIDE
1996,4,51,JAN JOHANSEN,MITT HJÄRTA I DIN HAND
1996,4,58,SCOOTER,BACK IN THE U.K.
1996,5,30,LL COOL J,HEY LOVER
1996,5,43,ROBYN,DO YOU KNOW (WHAT IT TAKES)
1996,5,47,2 UNLIMITED,JUMP FOR JOY
1996,5,51,BUSHMAN,NO 1 ELSE
1996,5,54,KOOL CUT,GANGSTA'S PARADISE
1996,5,58,JOSH WINK,HIGHER STATE OF CONSCIOUSNESS
1996,5,59,CAJSASTINA ÅKERSTRÖM,LÅNGT HÄRIFRÅN
1996,6,21,BAD RELIGION,PUNK ROCK SONG
1996,6,29,ROB'N'RAZ CIRCUS,WHOSE DOG IS DEAD? (SOMEONE'S SLEEPING IN MY BED)
1996,6,38,JOAN OSBORNE,ONE OF US
1996,6,48,SEPULTURA,ROOTS BLOODY ROOTS
1996,6,49,PINEFOREST CRUNCH,CUP NOODLE SONG
1996,6,52,NAKED,LEFT ALONE AGAIN
1996,6,54,3T,ANYTHING
1996,6,57,TLC,CREEP
1996,7,44,TEDDYBEARS STHLM,MAGIC FINGER
1996,7,46,E.SENSUAL,B.G. TIPS – YOU SHOULD BE DANCING
1996,7,52,BLUETONES,SLIGHT RETURN
1996,7,53,NORTHERN UPROAR,FROM A WINDOW
1996,7,55,MICHAEL BOLTON,A LOVE SO BEAUTIFUL
1996,7,56,ALANIS MORISSETTE,HAND IN MY POCKET
1996,8,4,OASIS,DON'T LOOK BACK IN ANGER
1996,8,38,MARCÜS & RONNY ROOSTER,KÖTTBULLELÅTEN
1996,8,41,ARMY OF LOVERS,KING MIDAS
1996,8,58,FIRESIDE,LEFT RUSTLE
1996,8,59,BJÖRK,HYPERBALLAD
1996,8,60,BRANDY,SITTIN' UP IN MY ROOM
1996,9,5,KENT,KRÄM (SÅ NÄRA FÅR INGEN GÅ)
1996,9,16,DAVID BOWIE,HALLO SPACEBOY
1996,9,40,BACKSTREET BOYS,I'LL NEVER BREAK YOUR HEART
1996,9,47,NÅID,BLÁSTJARNAN
1996,9,53,SOPHIE ZELMANI,SO GOOD
1996,9,54,MARIAH CAREY,OPEN ARMS
1996,9,55,FUGEES (REFUGEE CAMP),FU-GEE-LA
1996,9,58,N-TRANCE,ELECTRONIC PLEASURE
1996,9,59,FLEXX,SHAKE U ALL
1996,9,60,CELINE DION,FALLING INTO YOU
1996,10,10,TAKE THAT,HOW DEEP IS YOUR LOVE
1996,10,18,DR. ALBAN,BORN IN AFRICA
1996,10,23,BASIC ELEMENT,SHAME
1996,10,29,JUST D MED THORLEIFS,TRE GRINGOS
1996,10,33,NICK CAVE & THE BAD SEEDS + PJ HARVEY,HENRY LEE
1996,10,36,TINA TURNER,WHATEVER YOU WANT
1996,10,51,ROBERT MILES,CHILDREN
1996,10,52,ALCATRAZ,GIVE ME LUV
1996,10,54,STAKKA BO,SOFTROOM
1996,10,56,SKUNK ANANSIE,WEAK
1996,11,2,BEATLES,REAL LOVE
1996,11,19,MILLENCOLIN,MOVE YOUR CAR
1996,11,20,ANDREAS LUNDSTEDT,DRIVER DAGG FALLER REGN
1996,11,41,CULTURE BEAT,CRYING IN THE RAIN
1996,11,53,HENRIK ÅBERG,DU ÄR ALLTID EN DEL UTAV MEJ
1996,11,59,OZZY OSBOURNE,SEE YOU ON THE OTHER SIDE
1996,12,26,ACE OF BASE,NEVER GONNA SAY I'M SORRY
1996,12,32,VILDSVIN,SAGA UTAN LYCKLIGT SLUT
1996,12,52,JOAKIM NIELS,VEM ÄR DU
1996,12,55,LISA EKDAHL,SMÅ ONDA DJÄVLAR
1996,12,56,RESPECT,TAKE ME AWAY
1996,12,60,SKEE-LO,TOP OF THE STAIRS
1996,13,1,2PAC FEATURING DR DRE,CALIFORNIA LOVE
1996,13,2,PRODIGY,FIRESTARTER
1996,13,13,MICHAEL JACKSON,THEY DON'T CARE ABOUT US
1996,13,38,ORUP,FLICKAN OVANPÅ
1996,13,39,MADONNA,ONE MORE CHANCE
1996,13,43,BRODER DANIEL,WORK
1996,13,50,STEFAN ANDERSSON,ANYWHERE IS PARADISE
1996,13,51,LOTTA ENGBERGS,JULIETTE & JONATHAN
1996,13,60,ROLLING STONES,WILD HORSES
1996,14,10,RAGE AGAINST THE MACHINE,BULLS ON PARADE
1996,14,19,PAPA DEE,THE JOURNEY
1996,14,43,MARK MORRISON,RETURN OF THE MACK
1996,14,52,SAINT ETIENNE,HE'S ON THE PHONE
1996,14,56,FOOL'S GARDEN,LEMON TREE
1996,14,57,GABRIELLE,GIVE ME A LITTLE MORE TIME
1996,15,10,ONE MORE TIME,DEN VILDA
1996,15,35,TRIPLE X,X FILES' THEME
1996,15,38,PETER LEMARC,STARKARE ÄN ORD
1996,15,41,MARK SNOW,THE X FILES THEME
1996,15,56,DUNE,RAINBOW TO THE STARS
1996,16,17,ROB 'N' RAZ FEAT. D-FLEX,TAKE A RIDE
1996,16,24,DJ DADO,X-FILES
1996,16,27,RO-CEE,SHOW RESPECT
1996,16,34,EVERYTHING BUT THE GIRL,WALKING WOUNDED
1996,16,48,EROS RAMAZZOTTI,PIÙ BELLA COSA
1996,16,54,SHAGGY,SOMETHING DIFFERENT
1996,16,55,COOLIO,"1, 2, 3, 4, (SUMPIN' NEW)"
1996,16,56,JERRY WILLIAMS,JACKSON
1996,16,58,PRESIDENTS OF THE UNITED STATES OF AMERICA,PEACHES
1996,16,59,GUSTO,DISCO'S REVENGE
1996,17,20,INFINITE MASS,RIDE
1996,17,33,CRANBERRIES,SALVATION
1996,17,36,LEILA K,C'MON NOW
1996,17,43,KADOC,THE NIGHTTRAIN
1996,17,49,2 BROTHERS ON THE 4TH FLOOR FEAT. DES'RAY & D-ROCK,FAIRYTALES
1996,17,53,CAPTAIN JACK,CAPTAIN JACK
1996,17,55,HORACE BROWN,ONE FOR THE MONEY
1996,17,60,NEARLY GOD,POEMS
1996,18,8,GEORGE MICHAEL,FASTLOVE
1996,18,10,PET SHOP BOYS,BEFORE
1996,18,13,BOB HUND,I STÄLLET FÖR MUSIK; FÖRVIRRING
1996,18,20,CURE,THE 13TH
1996,18,34,U96,HEAVEN
1996,18,42,SOUNDGARDEN,PRETTY NOOSE
1996,18,52,HELLER 'N FARLEY PROJECT,ULTRA FLAVA
1996,18,55,BUSTA RHYMES,WOO-HAH!! GOT YOU ALL IN CHECK
1996,18,56,ICE MC,GIVE ME THE LIGHT
1996,18,58,MARIAH CAREY,ALWAYS BE MY BABY
1996,19,39,DEEP BLUE SOMETHING,BREAKFAST AT TIFFANY'S
1996,19,45,JAN JOHANSEN & JILL JOHNSON,"KOMMER TID, KOMMER VÅR"
1996,19,59,BRUCE SPRINGSTEEN,DEAD MAN WALKIN'
1996,20,40,GEORGE,UP'N'DOWN
1996,20,48,SNAP FEAT. RUKMANI,RAME
1996,20,51,LL COOL J,DOIN IT
1996,20,57,DEF LEPPARD,SLANG
1996,20,58,SMASHING PUMPKINS,"TONIGHT, TONIGHT"
1996,21,30,BRYAN ADAMS,THE ONLY THING THAT LOOKS GOOD ON ME IS YOU
1996,21,36,KENT,HALKA
1996,21,56,BLANDADE ARTISTER,LOVE MESSAGE
1996,21,57,ALANIS MORISSETTE,IRONIC
1996,21,58,QUEEN,YOU DON'T FOOL ME
1996,21,59,AMANDA MARSHALL,LET IT RAIN
1996,22,1,METALLICA,UNTIL IT SLEEPS
1996,22,8,LOS DEL RIO,MACARENA
1996,22,31,TONY RICH PROJECT,NOBODY KNOWS
1996,22,40,EIMEAR QUINN,THE VOICE
1996,22,42,GINA G,OOH AAH…JUST A LITTLE BIT
1996,22,45,2 UNLIMITED,SPREAD YOUR LOVE
1996,22,47,3T,24/7
1996,23,36,SPACEHOG,IN THE MEANTIME
1996,23,39,DR. ALBAN,HALLELUJAH DAY
1996,23,41,SCORPIONS,YOU AND I
1996,23,53,MC LYTE FEAT. XSCAPE,"KEEP ON, KEEPIN' ON"
1996,23,55,CHEVY,I THINK I'M NERVOUS
1996,23,59,CAPTAIN JACK,DRILL INSTRUCTOR
1996,24,3,FUGEES (REFUGEE CAMP),KILLING ME SOFTLY
1996,24,19,ADAM CLAYTON & LARRY MULLEN,THEME FROM MISSION: IMPOSSIBLE
